Date,Weighted_sentiment_by_day
2010-12-28,16.205533596837945
2010-12-29,22.134387351778656
2010-12-30,9.881422924901184
2010-12-31,2.766798418972332
2011-01-01,21.343873517786562
2011-01-02,28.063241106719367
2011-01-03,27.272727272727273
2011-01-04,13.043478260869566
2011-01-05,39.525691699604735
2011-01-06,34.78260869565217
2011-01-07,0.0
2011-01-08,11.067193675889326
2011-01-09,16.99604743083004
2011-01-10,30.43478260869565
2011-01-11,16.20553359683794
2011-01-12,43.47826086956521
2011-01-13,25.691699604743082
2011-01-14,7.114624505928854
2011-01-15,18.577075098814227
2011-01-16,28.853754940711465
2011-01-17,3.1620553359683794
2011-01-18,24.90118577075099
2011-01-19,11.067193675889326
2011-01-20,22.134387351778656
2011-01-21,6.324110671936759
2011-01-22,13.043478260869565
2011-01-23,18.577075098814227
2011-01-24,20.158102766798418
2011-01-25,7.5098814229249005
2011-01-26,20.948616600790512
2011-01-27,0.0
2011-01-28,20.553359683794465
2011-01-29,28.06324110671937
2011-01-30,10.671936758893281
2011-01-31,6.719367588932806
2011-02-01,25.691699604743086
2011-02-02,20.158102766798418
2011-02-03,8.695652173913045
2011-02-04,8.695652173913043
2011-02-05,13.83399209486166
2011-02-06,15.41501976284585
2011-02-07,17.786561264822137
2011-02-08,17.39130434782609
2011-02-09,5.928853754940712
2011-02-10,26.482213438735176
2011-02-11,1.185770750988142
2011-02-12,1.5810276679841897
2011-02-13,2.766798418972332
2011-02-14,9.090909090909092
2011-02-15,10.67193675889328
2011-02-16,24.11067193675889
2011-02-17,15.019762845849803
2011-02-18,21.739130434782606
2011-02-19,16.600790513833992
2011-02-20,1.9762845849802373
2011-02-21,7.905138339920949
2011-02-22,2.766798418972332
2011-02-23,24.901185770750992
2011-02-24,24.505928853754938
2011-02-25,29.249011857707508
2011-02-26,17.786561264822133
2011-02-27,2.3715415019762847
2011-02-28,17.391304347826086
2011-03-01,9.09090909090909
2011-03-02,37.154150197628454
2011-03-03,14.624505928853754
2011-03-04,22.134387351778656
2011-03-05,13.043478260869565
2011-03-06,16.99604743083004
2011-03-07,22.92490118577075
2011-03-08,9.881422924901187
2011-03-09,15.810276679841897
2011-03-10,5.928853754940711
2011-03-11,20.948616600790515
2011-03-12,29.644268774703555
2011-03-13,35.17786561264822
2011-03-14,18.18181818181818
2011-03-15,11.462450592885377
2011-03-16,5.138339920948617
2011-03-17,27.272727272727273
2011-03-18,22.92490118577075
2011-03-19,0.0
2011-03-20,9.486166007905139
2011-03-21,14.229249011857707
2011-03-22,13.833992094861658
2011-03-23,7.509881422924901
2011-03-24,9.09090909090909
2011-03-25,21.343873517786562
2011-03-26,4.3478260869565215
2011-03-27,22.924901185770754
2011-03-28,0.3952569169960474
2011-03-29,13.043478260869566
2011-03-30,2.3715415019762847
2011-03-31,21.343873517786562
2011-04-01,19.367588932806324
2011-04-02,16.600790513833992
2011-04-03,20.55335968379447
2011-04-04,20.158102766798418
2011-04-05,13.438735177865613
2011-04-06,33.59683794466403
2011-04-07,18.577075098814227
2011-04-08,8.300395256916996
2011-04-09,3.9525691699604746
2011-04-10,11.857707509881424
2011-04-11,17.391304347826086
2011-04-12,16.60079051383399
2011-04-13,6.32411067193676
2011-04-14,30.43478260869565
2011-04-15,17.391304347826086
2011-04-16,26.877470355731226
2011-04-17,17.786561264822137
2011-04-18,15.41501976284585
2011-04-19,22.92490118577075
2011-04-20,15.019762845849801
2011-04-21,3.1620553359683794
2011-04-22,7.905138339920947
2011-04-23,24.50592885375494
2011-04-24,8.695652173913043
2011-04-25,20.948616600790512
2011-04-26,24.505928853754938
2011-04-27,14.229249011857707
2011-04-28,20.158102766798418
2011-04-29,23.715415019762844
2011-04-30,8.695652173913043
2011-05-01,12.252964426877472
2011-05-02,26.482213438735176
2011-05-03,9.881422924901187
2011-05-04,14.229249011857707
2011-05-05,20.15810276679842
2011-05-06,4.743083003952569
2011-05-07,29.644268774703555
2011-05-08,6.324110671936759
2011-05-09,10.67193675889328
2011-05-10,7.1146245059288535
2011-05-11,13.83399209486166
2011-05-12,5.928853754940711
2011-05-13,13.83399209486166
2011-05-14,0.0
2011-05-15,28.063241106719367
2011-05-16,7.905138339920948
2011-05-17,4.3478260869565215
2011-05-18,11.067193675889328
2011-05-19,14.624505928853754
2011-05-20,15.41501976284585
2011-05-21,18.972332015810277
2011-05-22,3.1620553359683794
2011-05-23,15.41501976284585
2011-05-24,13.043478260869565
2011-05-25,18.972332015810277
2011-05-26,26.08695652173913
2011-05-27,13.83399209486166
2011-05-28,7.905138339920948
2011-05-29,7.905138339920949
2011-05-30,22.529644268774703
2011-05-31,13.438735177865613
2011-06-01,27.667984189723317
2011-06-02,18.577075098814227
2011-06-03,9.090909090909092
2011-06-04,6.324110671936759
2011-06-05,31.225296442687746
2011-06-06,11.067193675889328
2011-06-07,7.905138339920949
2011-06-08,11.067193675889328
2011-06-09,8.695652173913043
2011-06-10,17.39130434782609
2011-06-11,10.671936758893281
2011-06-12,13.043478260869565
2011-06-13,7.5098814229249005
2011-06-14,24.50592885375494
2011-06-15,33.99209486166008
2011-06-16,8.695652173913045
2011-06-17,10.67193675889328
2011-06-18,11.462450592885377
2011-06-19,14.229249011857707
2011-06-20,16.600790513833992
2011-06-21,28.458498023715418
2011-06-22,11.462450592885375
2011-06-23,18.577075098814227
2011-06-24,26.086956521739133
2011-06-25,29.64426877470356
2011-06-26,20.55335968379447
2011-06-27,23.715415019762844
2011-06-28,2.3715415019762847
2011-06-29,4.3478260869565215
2011-06-30,17.391304347826086
2011-07-01,28.458498023715418
2011-07-02,7.114624505928854
2011-07-03,10.276679841897232
2011-07-04,32.015810276679844
2011-07-05,15.41501976284585
2011-07-06,18.972332015810277
2011-07-07,26.482213438735176
2011-07-08,29.249011857707508
2011-07-09,7.114624505928853
2011-07-10,15.810276679841897
2011-07-11,13.043478260869565
2011-07-12,3.9525691699604746
2011-07-13,15.019762845849801
2011-07-14,25.296442687747035
2011-07-15,21.73913043478261
2011-07-16,13.438735177865613
2011-07-17,9.881422924901186
2011-07-18,9.486166007905137
2011-07-19,16.205533596837945
2011-07-20,24.11067193675889
2011-07-21,9.09090909090909
2011-07-22,14.229249011857707
2011-07-23,16.205533596837945
2011-07-24,2.371541501976284
2011-07-25,1.5810276679841897
2011-07-26,18.181818181818183
2011-07-27,16.600790513833992
2011-07-28,15.019762845849803
2011-07-29,35.573122529644266
2011-07-30,25.69169960474308
2011-07-31,11.067193675889328
2011-08-01,10.276679841897232
2011-08-02,25.296442687747035
2011-08-03,7.905138339920949
2011-08-04,27.66798418972332
2011-08-05,1.5810276679841897
2011-08-06,15.810276679841897
2011-08-07,20.553359683794465
2011-08-08,0.7905138339920948
2011-08-09,0.0
2011-08-10,2.371541501976284
2011-08-11,25.691699604743082
2011-08-12,40.316205533596836
2011-08-13,6.719367588932806
2011-08-14,9.881422924901186
2011-08-15,49.80237154150197
2011-08-16,2.766798418972332
2011-08-17,16.99604743083004
2011-08-18,1.9762845849802373
2011-08-19,28.063241106719367
2011-08-20,0.0
2011-08-21,4.743083003952568
2011-08-22,14.229249011857709
2011-08-23,3.5573122529644268
2011-08-24,23.715415019762844
2011-08-25,19.367588932806324
2011-08-26,38.73517786561265
2011-08-27,16.996047430830043
2011-08-28,2.371541501976284
2011-08-29,34.387351778656125
2011-08-30,32.41106719367589
2011-08-31,22.529644268774703
2011-09-01,14.624505928853754
2011-09-02,7.114624505928853
2011-09-03,6.324110671936758
2011-09-04,9.486166007905139
2011-09-05,7.5098814229249005
2011-09-06,13.83399209486166
2011-09-07,13.83399209486166
2011-09-08,7.905138339920947
2011-09-09,24.505928853754938
2011-09-10,31.225296442687743
2011-09-11,16.600790513833992
2011-09-12,7.905138339920947
2011-09-13,27.66798418972332
2011-09-14,17.786561264822133
2011-09-15,11.462450592885375
2011-09-16,22.134387351778656
2011-09-17,19.367588932806324
2011-09-18,18.18181818181818
2011-09-19,8.695652173913043
2011-09-20,8.300395256916996
2011-09-21,5.533596837944664
2011-09-22,12.648221343873518
2011-09-23,19.367588932806324
2011-09-24,35.573122529644266
2011-09-25,25.691699604743082
2011-09-26,21.73913043478261
2011-09-27,19.367588932806324
2011-09-28,11.462450592885373
2011-09-29,12.25296442687747
2011-09-30,26.08695652173913
2011-10-01,4.743083003952568
2011-10-02,1.185770750988142
2011-10-03,20.948616600790515
2011-10-04,9.09090909090909
2011-10-05,15.415019762845853
2011-10-06,12.648221343873518
2011-10-07,6.719367588932807
2011-10-08,16.99604743083004
2011-10-09,8.695652173913043
2011-10-10,4.3478260869565215
2011-10-11,14.229249011857707
2011-10-12,13.83399209486166
2011-10-13,2.766798418972332
2011-10-14,10.67193675889328
2011-10-15,7.905138339920949
2011-10-16,22.92490118577075
2011-10-17,13.438735177865613
2011-10-18,12.648221343873518
2011-10-19,25.29644268774703
2011-10-20,11.857707509881422
2011-10-21,22.92490118577075
2011-10-22,14.229249011857707
2011-10-23,18.57707509881423
2011-10-24,28.458498023715414
2011-10-25,7.905138339920949
2011-10-26,0.0
2011-10-27,11.857707509881422
2011-10-28,10.671936758893281
2011-10-29,10.276679841897234
2011-10-30,4.3478260869565215
2011-10-31,11.06719367588933
2011-11-01,20.948616600790512
2011-11-02,17.391304347826086
2011-11-03,0.0
2011-11-04,6.719367588932807
2011-11-05,3.5573122529644268
2011-11-06,2.371541501976284
2011-11-07,22.92490118577075
2011-11-08,18.18181818181818
2011-11-09,24.505928853754938
2011-11-10,13.043478260869565
2011-11-11,11.067193675889328
2011-11-12,3.5573122529644263
2011-11-13,10.67193675889328
2011-11-14,28.063241106719367
2011-11-15,31.620553359683797
2011-11-16,24.50592885375494
2011-11-17,21.343873517786562
2011-11-18,24.11067193675889
2011-11-19,16.99604743083004
2011-11-20,0.3952569169960474
2011-11-21,37.944664031620555
2011-11-22,9.881422924901186
2011-11-23,10.276679841897234
2011-11-24,11.06719367588933
2011-11-25,31.225296442687746
2011-11-26,7.905138339920949
2011-11-27,2.371541501976284
2011-11-28,24.110671936758894
2011-11-29,7.114624505928854
2011-11-30,14.229249011857707
2011-12-01,20.158102766798418
2011-12-02,23.715415019762847
2011-12-03,23.3201581027668
2011-12-04,11.857707509881422
2011-12-05,1.9762845849802368
2011-12-06,8.300395256916996
2011-12-07,8.695652173913043
2011-12-08,28.458498023715418
2011-12-09,14.624505928853756
2011-12-10,7.1146245059288535
2011-12-11,26.086956521739133
2011-12-12,12.252964426877472
2011-12-13,29.64426877470356
2011-12-14,22.92490118577075
2011-12-15,0.0
2011-12-16,15.810276679841897
2011-12-17,11.857707509881422
2011-12-18,5.928853754940711
2011-12-19,13.438735177865611
2011-12-20,0.0
2011-12-21,16.20553359683794
2011-12-22,19.367588932806324
2011-12-23,11.462450592885375
2011-12-24,24.505928853754938
2011-12-25,7.905138339920948
2011-12-26,3.1620553359683794
2011-12-27,14.229249011857707
2011-12-28,13.438735177865613
2011-12-29,15.810276679841897
2011-12-30,15.41501976284585
2011-12-31,11.857707509881424
2012-01-01,5.928853754940712
2012-01-02,14.624505928853754
2012-01-03,20.553359683794465
2012-01-04,32.015810276679844
2012-01-05,20.553359683794465
2012-01-06,22.92490118577075
2012-01-07,32.80632411067194
2012-01-08,27.272727272727277
2012-01-09,17.786561264822133
2012-01-10,20.553359683794465
2012-01-11,11.857707509881424
2012-01-12,22.134387351778656
2012-01-13,11.067193675889328
2012-01-14,5.138339920948616
2012-01-15,22.134387351778656
2012-01-16,10.276679841897232
2012-01-17,20.948616600790512
2012-01-18,15.810276679841897
2012-01-19,9.881422924901186
2012-01-20,11.462450592885375
2012-01-21,0.3952569169960474
2012-01-22,22.529644268774703
2012-01-23,27.66798418972332
2012-01-24,13.043478260869566
2012-01-25,16.600790513833992
2012-01-26,27.272727272727273
2012-01-27,9.090909090909092
2012-01-28,22.134387351778656
2012-01-29,15.019762845849801
2012-01-30,29.644268774703555
2012-01-31,7.905138339920949
2012-02-01,7.905138339920949
2012-02-02,26.877470355731226
2012-02-03,5.928853754940712
2012-02-04,2.7667984189723316
2012-02-05,22.529644268774703
2012-02-06,18.57707509881423
2012-02-07,32.015810276679844
2012-02-08,17.786561264822133
2012-02-09,11.067193675889328
2012-02-10,10.671936758893281
2012-02-11,12.648221343873518
2012-02-12,7.905138339920949
2012-02-13,13.438735177865613
2012-02-14,6.324110671936759
2012-02-15,1.185770750988142
2012-02-16,9.486166007905139
2012-02-17,22.92490118577075
2012-02-18,22.529644268774703
2012-02-19,7.509881422924901
2012-02-20,8.300395256916996
2012-02-21,16.600790513833992
2012-02-22,17.786561264822133
2012-02-23,22.92490118577075
2012-02-24,23.3201581027668
2012-02-25,0.3952569169960474
2012-02-26,16.600790513833992
2012-02-27,15.41501976284585
2012-02-28,8.300395256916996
2012-02-29,4.3478260869565215
2012-03-01,20.55335968379447
2012-03-02,22.529644268774703
2012-03-03,31.620553359683797
2012-03-04,2.7667984189723316
2012-03-05,15.019762845849801
2012-03-06,8.300395256916996
2012-03-07,16.99604743083004
2012-03-08,17.786561264822133
2012-03-09,10.276679841897234
2012-03-10,17.786561264822133
2012-03-11,13.043478260869565
2012-03-12,14.624505928853754
2012-03-13,22.92490118577075
2012-03-14,21.73913043478261
2012-03-15,18.972332015810274
2012-03-16,17.391304347826086
2012-03-17,20.158102766798418
2012-03-18,8.695652173913045
2012-03-19,16.99604743083004
2012-03-20,13.438735177865613
2012-03-21,45.8498023715415
2012-03-22,20.948616600790515
2012-03-23,15.810276679841895
2012-03-24,17.391304347826086
2012-03-25,27.272727272727273
2012-03-26,28.458498023715418
2012-03-27,10.671936758893281
2012-03-28,23.3201581027668
2012-03-29,25.691699604743082
2012-03-30,11.06719367588933
2012-03-31,20.948616600790512
2012-04-01,12.64822134387352
2012-04-02,5.138339920948616
2012-04-03,18.577075098814227
2012-04-04,5.533596837944665
2012-04-05,24.90118577075099
2012-04-06,19.76284584980237
2012-04-07,26.877470355731226
2012-04-08,20.553359683794465
2012-04-09,29.24901185770751
2012-04-10,42.29249011857708
2012-04-11,25.691699604743086
2012-04-12,28.063241106719364
2012-04-13,22.134387351778656
2012-04-14,13.043478260869565
2012-04-15,8.300395256916996
2012-04-16,10.276679841897234
2012-04-17,3.557312252964427
2012-04-18,23.715415019762847
2012-04-19,22.134387351778656
2012-04-20,9.090909090909092
2012-04-21,20.158102766798418
2012-04-22,8.695652173913043
2012-04-23,23.715415019762844
2012-04-24,18.181818181818183
2012-04-25,10.671936758893281
2012-04-26,19.76284584980237
2012-04-27,18.181818181818183
2012-04-28,4.3478260869565215
2012-04-29,4.74308300395257
2012-04-30,6.719367588932807
2012-05-01,31.620553359683797
2012-05-02,1.976284584980237
2012-05-03,32.015810276679844
2012-05-04,11.067193675889328
2012-05-05,12.64822134387352
2012-05-06,15.019762845849801
2012-05-07,26.086956521739133
2012-05-08,13.438735177865611
2012-05-09,13.83399209486166
2012-05-10,41.10671936758893
2012-05-11,6.324110671936759
2012-05-12,9.09090909090909
2012-05-13,4.743083003952568
2012-05-14,29.64426877470356
2012-05-15,14.624505928853754
2012-05-16,10.671936758893281
2012-05-17,7.1146245059288535
2012-05-18,19.367588932806324
2012-05-19,23.715415019762847
2012-05-20,24.50592885375494
2012-05-21,8.695652173913043
2012-05-22,31.620553359683793
2012-05-23,15.415019762845851
2012-05-24,16.205533596837945
2012-05-25,28.06324110671937
2012-05-26,16.600790513833992
2012-05-27,17.786561264822133
2012-05-28,11.857707509881424
2012-05-29,3.9525691699604746
2012-05-30,20.553359683794465
2012-05-31,19.76284584980237
2012-06-01,31.225296442687746
2012-06-02,18.181818181818183
2012-06-03,25.296442687747035
2012-06-04,12.648221343873518
2012-06-05,16.205533596837945
2012-06-06,10.276679841897234
2012-06-07,18.18181818181818
2012-06-08,5.928853754940711
2012-06-09,15.019762845849803
2012-06-10,8.300395256916996
2012-06-11,22.529644268774703
2012-06-12,0.0
2012-06-13,0.3952569169960474
2012-06-14,22.529644268774703
2012-06-15,11.462450592885375
2012-06-16,16.99604743083004
2012-06-17,18.972332015810274
2012-06-18,10.671936758893281
2012-06-19,13.043478260869566
2012-06-20,13.83399209486166
2012-06-21,22.924901185770754
2012-06-22,10.276679841897234
2012-06-23,27.27272727272727
2012-06-24,22.92490118577075
2012-06-25,28.063241106719367
2012-06-26,2.7667984189723316
2012-06-27,8.695652173913043
2012-06-28,13.043478260869565
2012-06-29,10.671936758893281
2012-06-30,16.205533596837945
2012-07-01,7.905138339920948
2012-07-02,11.857707509881424
2012-07-03,13.83399209486166
2012-07-04,20.948616600790512
2012-07-05,8.300395256916996
2012-07-06,11.067193675889326
2012-07-07,24.110671936758894
2012-07-08,12.25296442687747
2012-07-09,7.114624505928854
2012-07-10,22.92490118577075
2012-07-11,9.09090909090909
2012-07-12,16.99604743083004
2012-07-13,26.482213438735176
2012-07-14,10.27667984189723
2012-07-15,8.695652173913043
2012-07-16,11.462450592885375
2012-07-17,22.134387351778656
2012-07-18,15.810276679841898
2012-07-19,4.743083003952568
2012-07-20,20.55335968379447
2012-07-21,13.438735177865613
2012-07-22,26.08695652173913
2012-07-23,7.905138339920949
2012-07-24,11.857707509881424
2012-07-25,9.881422924901187
2012-07-26,10.276679841897232
2012-07-27,16.205533596837945
2012-07-28,8.695652173913043
2012-07-29,4.743083003952569
2012-07-30,1.5810276679841897
2012-07-31,13.833992094861658
2012-08-01,23.320158102766797
2012-08-02,19.367588932806324
2012-08-03,3.952569169960474
2012-08-04,13.043478260869565
2012-08-05,26.482213438735176
2012-08-06,34.78260869565217
2012-08-07,25.296442687747035
2012-08-08,12.64822134387352
2012-08-09,12.648221343873518
2012-08-10,26.086956521739133
2012-08-11,12.648221343873518
2012-08-12,21.73913043478261
2012-08-13,15.41501976284585
2012-08-14,15.415019762845851
2012-08-15,23.715415019762844
2012-08-16,25.691699604743086
2012-08-17,20.15810276679842
2012-08-18,1.9762845849802373
2012-08-19,1.5810276679841897
2012-08-20,17.786561264822137
2012-08-21,18.57707509881423
2012-08-22,23.715415019762844
2012-08-23,32.41106719367589
2012-08-24,5.928853754940711
2012-08-25,12.648221343873516
2012-08-26,18.18181818181818
2012-08-27,16.600790513833992
2012-08-28,8.300395256916996
2012-08-29,19.36758893280632
2012-08-30,13.043478260869566
2012-08-31,20.55335968379447
2012-09-01,21.34387351778656
2012-09-02,12.64822134387352
2012-09-03,5.533596837944664
2012-09-04,16.99604743083004
2012-09-05,25.29644268774704
2012-09-06,20.158102766798418
2012-09-07,8.695652173913045
2012-09-08,3.9525691699604746
2012-09-09,13.438735177865613
2012-09-10,15.41501976284585
2012-09-11,28.458498023715414
2012-09-12,17.391304347826086
2012-09-13,14.624505928853754
2012-09-14,10.671936758893281
2012-09-15,0.0
2012-09-16,0.3952569169960474
2012-09-17,7.1146245059288535
2012-09-18,37.154150197628454
2012-09-19,1.5810276679841897
2012-09-20,13.043478260869565
2012-09-21,20.553359683794465
2012-09-22,7.114624505928854
2012-09-23,8.695652173913043
2012-09-24,18.18181818181818
2012-09-25,18.972332015810277
2012-09-26,6.324110671936759
2012-09-27,26.482213438735176
2012-09-28,8.300395256916996
2012-09-29,2.371541501976284
2012-09-30,26.08695652173913
2012-10-01,7.905138339920949
2012-10-02,7.905138339920948
2012-10-03,42.29249011857707
2012-10-04,18.972332015810277
2012-10-05,5.928853754940711
2012-10-06,25.296442687747035
2012-10-07,7.509881422924902
2012-10-08,9.090909090909092
2012-10-09,28.063241106719364
2012-10-10,9.09090909090909
2012-10-11,15.810276679841895
2012-10-12,9.486166007905139
2012-10-13,15.019762845849801
2012-10-14,27.66798418972332
2012-10-15,20.55335968379446
2012-10-16,19.36758893280632
2012-10-17,21.34387351778656
2012-10-18,14.229249011857707
2012-10-19,43.083003952569165
2012-10-20,6.719367588932806
2012-10-21,8.300395256916996
2012-10-22,15.019762845849801
2012-10-23,20.948616600790512
2012-10-24,28.458498023715414
2012-10-25,18.577075098814227
2012-10-26,13.043478260869565
2012-10-27,21.73913043478261
2012-10-28,15.810276679841897
2012-10-29,10.671936758893281
2012-10-30,34.78260869565217
2012-10-31,8.300395256916996
2012-11-01,15.41501976284585
2012-11-02,22.529644268774703
2012-11-03,12.648221343873516
2012-11-04,26.482213438735176
2012-11-05,22.529644268774703
2012-11-06,26.482213438735176
2012-11-07,0.0
2012-11-08,14.624505928853756
2012-11-09,26.482213438735172
2012-11-10,7.1146245059288535
2012-11-11,0.0
2012-11-12,20.948616600790515
2012-11-13,18.181818181818183
2012-11-14,20.158102766798418
2012-11-15,3.9525691699604746
2012-11-16,8.695652173913043
2012-11-17,29.644268774703555
2012-11-18,16.99604743083004
2012-11-19,17.391304347826086
2012-11-20,26.086956521739133
2012-11-21,13.043478260869566
2012-11-22,16.600790513833992
2012-11-23,0.7905138339920948
2012-11-24,0.0
2012-11-25,25.296442687747035
2012-11-26,5.138339920948616
2012-11-27,37.94466403162055
2012-11-28,16.600790513833992
2012-11-29,10.671936758893281
2012-11-30,8.695652173913043
2012-12-01,20.948616600790515
2012-12-02,12.252964426877472
2012-12-03,6.719367588932807
2012-12-04,37.15415019762846
2012-12-05,19.367588932806324
2012-12-06,2.371541501976284
2012-12-07,14.624505928853756
2012-12-08,24.50592885375494
2012-12-09,16.99604743083004
2012-12-10,8.300395256916996
2012-12-11,22.134387351778656
2012-12-12,1.5810276679841897
2012-12-13,18.972332015810274
2012-12-14,3.1620553359683794
2012-12-15,0.0
2012-12-16,11.857707509881422
2012-12-17,1.9762845849802373
2012-12-18,7.905138339920948
2012-12-19,26.877470355731223
2012-12-20,7.905138339920948
2012-12-21,1.1857707509881423
2012-12-22,18.18181818181818
2012-12-23,14.624505928853754
2012-12-24,6.324110671936759
2012-12-25,20.158102766798418
2012-12-26,11.857707509881424
2012-12-27,31.620553359683797
2012-12-28,2.766798418972332
2012-12-29,9.090909090909092
2012-12-30,21.34387351778656
2012-12-31,2.371541501976284
2013-01-01,1.185770750988142
2013-01-02,8.695652173913043
2013-01-03,8.695652173913043
2013-01-04,6.719367588932806
2013-01-05,8.695652173913043
2013-01-06,22.924901185770754
2013-01-07,10.276679841897234
2013-01-08,33.20158102766798
2013-01-09,8.300395256916996
2013-01-10,13.438735177865613
2013-01-11,18.18181818181818
2013-01-12,26.877470355731226
2013-01-13,13.833992094861658
2013-01-14,28.063241106719367
2013-01-15,15.019762845849804
2013-01-16,24.11067193675889
2013-01-17,28.458498023715414
2013-01-18,20.553359683794465
2013-01-19,41.897233201581024
2013-01-20,24.11067193675889
2013-01-21,5.928853754940711
2013-01-22,8.695652173913043
2013-01-23,4.3478260869565215
2013-01-24,14.229249011857707
2013-01-25,15.019762845849801
2013-01-26,8.695652173913043
2013-01-27,47.43083003952569
2013-01-28,16.600790513833992
2013-01-29,30.434782608695652
2013-01-30,12.648221343873518
2013-01-31,17.391304347826086
2013-02-01,13.043478260869566
2013-02-02,15.41501976284585
2013-02-03,4.347826086956522
2013-02-04,12.648221343873518
2013-02-05,16.600790513833992
2013-02-06,18.57707509881423
2013-02-07,15.415019762845848
2013-02-08,11.857707509881422
2013-02-09,20.158102766798418
2013-02-10,24.11067193675889
2013-02-11,17.391304347826086
2013-02-12,20.553359683794465
2013-02-13,29.644268774703562
2013-02-14,8.695652173913045
2013-02-15,17.391304347826086
2013-02-16,36.75889328063241
2013-02-17,13.043478260869565
2013-02-18,18.972332015810274
2013-02-19,24.90118577075099
2013-02-20,27.272727272727273
2013-02-21,20.553359683794465
2013-02-22,3.952569169960474
2013-02-23,22.529644268774703
2013-02-24,24.110671936758894
2013-02-25,22.134387351778656
2013-02-26,12.64822134387352
2013-02-27,33.99209486166008
2013-02-28,33.59683794466403
2013-03-01,22.134387351778653
2013-03-02,14.624505928853756
2013-03-03,13.043478260869566
2013-03-04,35.573122529644266
2013-03-05,8.695652173913043
2013-03-06,6.719367588932807
2013-03-07,22.134387351778656
2013-03-08,24.110671936758894
2013-03-09,13.043478260869565
2013-03-10,5.138339920948617
2013-03-11,15.41501976284585
2013-03-12,18.972332015810277
2013-03-13,13.438735177865613
2013-03-14,11.857707509881422
2013-03-15,29.249011857707508
2013-03-16,19.76284584980237
2013-03-17,16.205533596837945
2013-03-18,18.972332015810277
2013-03-19,20.948616600790512
2013-03-20,3.1620553359683794
2013-03-21,18.972332015810274
2013-03-22,5.533596837944664
2013-03-23,5.928853754940712
2013-03-24,17.786561264822133
2013-03-25,18.577075098814227
2013-03-26,24.90118577075099
2013-03-27,24.901185770750985
2013-03-28,26.877470355731223
2013-03-29,31.620553359683793
2013-03-30,9.090909090909092
2013-03-31,13.438735177865613
2013-04-01,29.249011857707508
2013-04-02,17.391304347826086
2013-04-03,18.972332015810277
2013-04-04,36.75889328063241
2013-04-05,21.739130434782613
2013-04-06,25.296442687747035
2013-04-07,13.043478260869565
2013-04-08,19.76284584980237
2013-04-09,21.34387351778656
2013-04-10,17.391304347826086
2013-04-11,18.181818181818183
2013-04-12,25.691699604743082
2013-04-13,9.486166007905139
2013-04-14,11.067193675889328
2013-04-15,17.786561264822137
2013-04-16,39.52569169960474
2013-04-17,17.391304347826086
2013-04-18,18.57707509881423
2013-04-19,23.320158102766797
2013-04-20,24.50592885375494
2013-04-21,16.600790513833992
2013-04-22,7.509881422924901
2013-04-23,36.75889328063241
2013-04-24,28.85375494071146
2013-04-25,22.134387351778656
2013-04-26,29.24901185770751
2013-04-27,11.462450592885373
2013-04-28,20.158102766798418
2013-04-29,13.83399209486166
2013-04-30,26.877470355731223
2013-05-01,18.972332015810274
2013-05-02,15.810276679841897
2013-05-03,0.0
2013-05-04,18.18181818181818
2013-05-05,4.743083003952568
2013-05-06,18.181818181818183
2013-05-07,10.276679841897234
2013-05-08,15.019762845849803
2013-05-09,28.458498023715414
2013-05-10,32.41106719367588
2013-05-11,17.391304347826086
2013-05-12,9.486166007905139
2013-05-13,5.928853754940712
2013-05-14,43.47826086956522
2013-05-15,28.063241106719364
2013-05-16,16.99604743083004
2013-05-17,13.438735177865611
2013-05-18,21.343873517786562
2013-05-19,8.695652173913043
2013-05-20,18.181818181818183
2013-05-21,24.110671936758894
2013-05-22,11.462450592885375
2013-05-23,11.462450592885375
2013-05-24,20.55335968379447
2013-05-25,33.59683794466403
2013-05-26,15.810276679841897
2013-05-27,20.948616600790512
2013-05-28,12.25296442687747
2013-05-29,34.78260869565217
2013-05-30,8.695652173913043
2013-05-31,26.877470355731226
2013-06-01,2.766798418972332
2013-06-02,16.600790513833992
2013-06-03,5.533596837944664
2013-06-04,8.695652173913043
2013-06-05,5.138339920948617
2013-06-06,1.9762845849802368
2013-06-07,55.73122529644268
2013-06-08,38.73517786561264
2013-06-09,6.719367588932806
2013-06-10,35.573122529644266
2013-06-11,5.138339920948617
2013-06-12,15.019762845849803
2013-06-13,35.573122529644266
2013-06-14,28.853754940711465
2013-06-15,20.553359683794465
2013-06-16,13.043478260869566
2013-06-17,15.810276679841898
2013-06-18,7.90513833992095
2013-06-19,18.18181818181818
2013-06-20,30.8300395256917
2013-06-21,15.019762845849804
2013-06-22,28.458498023715414
2013-06-23,23.3201581027668
2013-06-24,15.41501976284585
2013-06-25,20.158102766798418
2013-06-26,26.48221343873518
2013-06-27,22.924901185770754
2013-06-28,14.624505928853754
2013-06-29,12.648221343873518
2013-06-30,11.462450592885375
2013-07-01,13.043478260869565
2013-07-02,29.644268774703555
2013-07-03,19.762845849802368
2013-07-04,12.64822134387352
2013-07-05,14.229249011857707
2013-07-06,11.067193675889328
2013-07-07,34.78260869565217
2013-07-08,16.996047430830043
2013-07-09,18.181818181818183
2013-07-10,8.695652173913043
2013-07-11,20.553359683794465
2013-07-12,28.853754940711465
2013-07-13,8.695652173913045
2013-07-14,28.853754940711465
2013-07-15,36.75889328063241
2013-07-16,2.371541501976284
